UserId,num_communities,community_ids,local_pluralistic_hom
90,2,0;2,0.4666666666666666
91,3,0;1;2,0.8541666666666666
92,2,1;3,0.4523809523809524
93,2,0;2,0.5
94,3,0;1;2,0.9166666666666666
95,3,0;1;2,0.875
96,0,,0.0
97,2,0;2,0.5833333333333333
98,1,0,0.29166666666666663
99,2,0;1,0.4857142857142857
100,0,,0.0
101,2,1;2,0.6666666666666666
102,3,0;1;2,0.8161616161616162
103,2,0;1,0.5
104,1,0,0.29166666666666663
105,3,0;1;2,0.7291666666666666
106,0,,0.0
107,0,,0.0
108,0,,0.0
109,0,,0.0
110,2,1;3,0.5416666666666667
111,3,0;1;2,0.8
112,0,,0.0
113,0,,0.0
114,0,,0.0
115,2,0;1,0.5
116,0,,0.0
117,0,,0.0
118,3,0;1;2,0.8928571428571429
119,4,0;1;2;3,0.6622222222222223
120,2,1;2,0.5555555555555555
121,2,3;4,0.5999999999999999
122,0,,0.0
123,0,,0.0
124,2,0;1,0.6666666666666666
125,3,0;1;2,0.9166666666666666
126,1,3,0.375
127,0,,0.0
128,3,0;1;2,0.9375
129,0,,0.0
130,3,0;1;2,0.7738095238095238
131,0,,0.0
132,2,0;2,0.5833333333333333
133,2,0;2,0.5555555555555555
134,2,0;2,0.5
135,0,,0.0
136,0,,0.0
137,2,0;1,0.5
138,2,0;2,0.6666666666666666
139,2,0;1,0.5833333333333333
140,2,0;2,0.5
141,2,0;1,0.5833333333333333
142,0,,0.0
143,2,0;1,0.611111111111111
144,1,3,0.29166666666666663
145,0,,0.0
146,2,0;1,0.5833333333333333
147,2,0;1,0.5833333333333333
148,2,0;1,0.5
149,3,0;1;2,0.7738095238095238
150,3,0;1;2,0.84375
151,1,4,0.27777777777777773
152,3,0;1;2,0.8333333333333334
153,2,0;1,0.5
154,0,,0.0
155,0,,0.0
156,2,1;2,0.6666666666666666
157,2,0;2,0.619047619047619
158,0,,0.0
159,2,0;2,0.6249999999999999
160,2,0;1,0.6666666666666666
161,2,3;4,0.42424242424242425
162,0,,0.0
163,1,0,0.29166666666666663
164,2,0;2,0.5833333333333333
165,3,0;1;2,0.850877192982456
166,2,0;1,0.5
167,0,,0.0
168,1,3,0.55
169,3,0;1;2,0.9166666666666666
170,0,,0.0
171,2,1;2,0.5833333333333333
172,0,,0.0
173,0,,0.0
174,0,,0.0
175,3,0;1;2,0.9166666666666666
176,3,0;1;2,0.9166666666666666
177,4,0;1;2;3,0.6571428571428571
178,3,0;1;2,0.9166666666666666
179,0,,0.0
180,1,0,0.25
181,0,,0.0
182,1,3,0.3055555555555555
183,2,0;1,0.5
184,2,1;3,0.75
185,2,0;1,0.5
186,1,0,0.29166666666666663
187,3,0;1;2,0.8452380952380952
188,2,0;3,0.35
189,3,0;1;2,0.5916666666666667
190,2,0;1,0.5
191,0,,0.0
192,2,1;3,0.75
193,0,,0.0
194,1,3,0.5
195,3,0;1;2,0.8333333333333333
196,3,0;1;2,0.9
197,0,,0.0
198,2,0;1,0.5833333333333333
199,3,0;1;2,0.8630952380952381
200,3,0;1;2,0.9
201,2,0;1,0.5833333333333333
202,1,1,0.25
203,0,,0.0
204,0,,0.0
205,3,0;1;2,0.9270833333333334
206,2,0;1,0.7
207,2,1;2,0.5833333333333333
208,0,,0.0
209,0,,0.0
210,0,,0.0
211,2,0;2,0.5833333333333333
212,3,0;1;2,0.7416666666666667
213,3,0;1;2,0.8166666666666667
214,3,0;1;2,0.8125
215,0,,0.0
216,0,,0.0
217,3,0;1;2,0.75
218,0,,0.0
219,1,2,0.3333333333333333
220,3,0;1;2,0.8611111111111112
221,0,,0.0
222,3,0;1;2,0.9166666666666666
223,0,,0.0
224,3,1;3;4,0.7
225,0,,0.0
226,2,0;2,0.5833333333333333
227,0,,0.0
228,2,0;1,0.6666666666666666
229,0,,0.0
230,1,0,0.29166666666666663
231,0,,0.0
232,4,0;1;2;3,0.6484375
233,0,,0.0
234,2,0;2,0.5555555555555555
235,3,0;1;2,0.8333333333333334
236,3,0;1;2,0.8571428571428571
237,2,0;1,0.5833333333333333
238,2,0;2,0.7222222222222222
239,3,0;1;2,0.85
240,3,0;1;2,0.611111111111111
241,0,,0.0
242,3,0;1;2,0.7083333333333334
243,3,0;1;2,0.8194444444444445
244,2,0;2,0.6666666666666666
245,2,0;1,0.5555555555555555
246,0,,0.0
247,3,0;1;2,0.77
248,1,1,0.25
249,0,,0.0
250,2,0;2,0.611111111111111
251,3,0;1;2,0.9166666666666666
252,0,,0.0
253,3,0;1;2,0.875
254,2,1;3,0.5952380952380951
255,3,0;1;2,0.9
256,0,,0.0
257,2,0;2,0.38888888888888884
258,0,,0.0
259,2,1;2,0.5833333333333333
260,0,,0.0
261,0,,0.0
262,3,0;1;2,0.9166666666666667
263,2,0;1,0.5555555555555555
264,0,,0.0
265,3,0;1;2,0.8333333333333334
266,0,,0.0
267,0,,0.0
268,2,0;2,0.49999999999999994
269,0,,0.0
270,3,0;1;2,0.9375
271,0,,0.0
272,0,,0.0
273,1,0,0.3333333333333333
274,1,1,0.29166666666666663
275,2,0;2,0.5999999999999999
276,0,,0.0
277,2,0;2,0.5833333333333333
278,0,,0.0
279,1,4,0.41666666666666663
280,0,,0.0
281,0,,0.0
282,2,0;1,0.611111111111111
283,3,0;1;2,0.9166666666666666
284,2,1;3,0.26666666666666666
285,2,0;1,0.6041666666666666
286,0,,0.0
287,3,0;1;2,0.8125
288,0,,0.0
289,0,,0.0
290,1,0,0.29166666666666663
291,2,0;2,0.5
292,2,0;1,0.5833333333333333
293,2,0;1,0.5
294,3,0;1;2,0.9074074074074074
295,3,0;1;2,0.875
296,0,,0.0
297,3,0;1;2,0.9375
298,2,0;2,0.6666666666666666
299,3,0;1;2,0.875
300,2,1;2,0.5
301,0,,0.0
302,0,,0.0
303,2,0;2,0.5555555555555555
304,3,0;1;2,0.75
305,0,,0.0
306,3,0;1;2,0.7458333333333335
307,3,0;1;2,0.8333333333333334
308,3,0;1;3,0.675
309,2,0;1,0.6249999999999999
310,0,,0.0
311,4,0;1;2;3,0.6854166666666668
312,3,0;1;2,0.9166666666666666
313,3,0;1;2,0.875
314,0,,0.0
315,2,0;1,0.5833333333333333
316,2,0;2,0.6666666666666666
317,0,,0.0
318,2,0;1,0.611111111111111
319,0,,0.0
320,2,0;2,0.5833333333333333
321,0,,0.0
322,2,1;3,0.5833333333333333
323,0,,0.0
324,2,0;2,0.611111111111111
325,0,,0.0
326,0,,0.0
327,2,0;2,0.5833333333333333
328,2,0;2,0.5555555555555555
329,0,,0.0
330,2,0;1,0.5416666666666666
331,1,2,0.29166666666666663
332,0,,0.0
333,1,0,0.29166666666666663
334,0,,0.0
335,0,,0.0
336,0,,0.0
337,0,,0.0
338,2,3;4,0.75
339,2,0;2,0.611111111111111
340,0,,0.0
341,0,,0.0
342,2,0;1,0.5166666666666666
343,0,,0.0
344,2,1;3,0.4749999999999999
345,3,0;1;2,0.8333333333333334
346,3,0;1;2,0.85
347,0,,0.0
348,2,1;2,0.5833333333333333
349,0,,0.0
350,3,0;1;2,0.8125
351,2,1;2,0.5833333333333333
352,1,0,0.3333333333333333
353,3,0;1;2,0.9215686274509803
354,2,3;4,0.5833333333333333
355,3,0;1;2,0.8020833333333334
356,0,,0.0
357,0,,0.0
358,3,0;1;2,0.6590909090909091
359,2,0;2,0.5
360,0,,0.0
361,1,1,0.26666666666666666
362,2,0;2,0.5555555555555555
363,4,0;1;2;3,0.7318181818181819
364,0,,0.0
365,2,1;2,0.5833333333333333
366,0,,0.0
367,3,0;1;2,0.8928571428571429
368,0,,0.0
369,0,,0.0
370,2,0;1,0.5
371,2,0;2,0.611111111111111
372,0,,0.0
373,2,0;1,0.5933333333333334
374,0,,0.0
375,0,,0.0
376,2,0;2,0.611111111111111
377,0,,0.0
378,2,0;1,0.611111111111111
379,0,,0.0
380,3,0;1;2,0.8563829787234041
381,2,0;1,0.5833333333333333
382,3,0;1;2,0.9074074074074076
383,0,,0.0
384,4,0;1;2;3,0.8088235294117647
385,3,1;3;4,0.5347222222222222
386,2,0;1,0.5555555555555555
387,3,0;1;2,0.8888888888888888
388,3,0;1;2,0.8175213675213675
389,0,,0.0
390,3,0;1;2,0.625925925925926
391,3,0;1;3,0.5708333333333333
392,0,,0.0
393,2,0;1,0.5
394,0,,0.0
395,0,,0.0
396,4,0;1;3;4,0.5736842105263157
397,2,0;2,0.6666666666666666
398,0,,0.0
399,0,,0.0
400,1,3,0.053030303030303025
401,0,,0.0
402,3,0;1;2,0.880952380952381
403,0,,0.0
404,2,1;2,0.5833333333333333
405,3,0;1;2,0.888888888888889
406,3,0;1;2,0.8333333333333334
407,3,0;1;2,0.8
408,3,0;1;2,0.6260416666666666
409,0,,0.0
410,0,,0.0
411,0,,0.0
412,3,0;1;2,0.8703703703703703
413,0,,0.0
414,3,0;1;2,0.75
415,0,,0.0
416,1,3,0.6166666666666666
417,3,0;1;2,0.8125
418,3,0;1;2,0.875
419,0,,0.0
420,2,0;3,0.45
421,0,,0.0
422,2,0;1,0.5833333333333333
423,3,0;1;2,0.8611111111111112
424,0,,0.0
425,0,,0.0
426,3,0;1;2,0.9
427,3,0;1;2,0.9107142857142857
428,2,0;2,0.611111111111111
429,0,,0.0
430,3,0;1;2,0.8
431,2,0;1,0.5999999999999999
432,0,,0.0
433,1,0,0.29166666666666663
434,4,0;1;2;3,0.79375
435,0,,0.0
436,2,0;1,0.45
437,0,,0.0
438,0,,0.0
439,3,0;1;2,0.875
440,0,,0.0
441,3,0;1;2,0.9166666666666666
442,2,1;2,0.5833333333333333
443,0,,0.0
444,0,,0.0
445,0,,0.0
446,0,,0.0
447,2,1;3,0.4666666666666666
448,0,,0.0
449,0,,0.0
450,1,0,0.3333333333333333
451,1,1,0.25
452,3,0;1;2,0.7836538461538463
453,2,0;1,0.5833333333333333
454,0,,0.0
455,0,,0.0
456,0,,0.0
457,3,0;1;2,0.875
458,2,1;2,0.5
459,0,,0.0
460,3,0;1;2,0.7222222222222222
461,4,0;1;2;3,0.5512820512820513
462,2,0;1,0.5
463,3,0;1;2,0.8055555555555556
464,0,,0.0
465,1,0,0.29166666666666663
466,2,0;1,0.42777777777777776
467,1,0,0.3333333333333333
468,4,0;1;2;3,0.572463768115942
469,0,,0.0
470,2,0;2,0.6666666666666666
471,2,1;2,0.5833333333333333
472,4,0;1;2;3,0.6612068965517242
473,2,0;2,0.5833333333333333
474,0,,0.0
475,3,0;1;2,0.7839506172839508
476,0,,0.0
477,0,,0.0
478,1,0,0.3333333333333333
479,2,0;2,0.5833333333333333
480,3,0;1;2,0.9166666666666666
481,3,0;1;2,0.7196969696969696
482,0,,0.0
483,2,0;2,0.6666666666666666
484,0,,0.0
485,0,,0.0
486,2,0;2,0.611111111111111
487,4,0;1;3;4,0.4397727272727273
488,2,0;2,0.5833333333333333
489,0,,0.0
490,0,,0.0
491,3,0;1;2,0.9166666666666666
492,1,1,0.26666666666666666
493,2,0;1,0.5
494,0,,0.0
495,0,,0.0
496,3,0;1;3,0.48611111111111116
497,2,0;1,0.6666666666666666
498,0,,0.0
499,0,,0.0
500,3,0;1;2,0.9166666666666666
501,3,0;1;2,0.9375
502,4,0;1;2;3,0.4785714285714286
503,0,,0.0
504,0,,0.0
505,3,0;1;2,0.85
506,0,,0.0
507,0,,0.0
508,0,,0.0
509,4,0;1;2;3,0.6811320754716982
510,3,0;1;2,0.8
511,1,3,0.3333333333333333
512,0,,0.0
513,0,,0.0
514,5,0;1;2;3;4,0.651851851851852
515,1,1,0.29166666666666663
516,3,1;3;4,0.5291666666666667
517,0,,0.0
518,4,0;1;2;3,0.6202380952380953
519,3,0;1;2,0.875
520,2,0;1,0.5416666666666666
521,0,,0.0
522,2,0;2,0.5555555555555555
523,0,,0.0
524,1,2,0.29166666666666663
525,2,1;2,0.5
526,0,,0.0
527,3,0;1;2,0.9166666666666666
528,2,0;1,0.5555555555555555
529,3,0;1;2,0.875
530,3,0;2;3,0.6533333333333333
531,2,0;1,0.5555555555555555
532,3,0;1;2,0.75
533,3,0;1;2,0.8125
534,2,0;1,0.6041666666666666
535,0,,0.0
536,3,1;3;4,0.5175438596491229
537,4,0;1;2;3,0.5047619047619047
538,0,,0.0
539,0,,0.0
540,0,,0.0
541,1,1,0.375
542,2,0;2,0.5833333333333333
543,0,,0.0
544,3,0;1;2,0.875
545,2,0;1,0.7666666666666666
546,1,2,0.25
547,4,0;1;2;3,0.6425
548,2,1;3,0.6
549,0,,0.0
550,3,0;1;2,0.8125
551,3,0;1;3,0.7047619047619048
552,0,,0.0
553,3,0;1;2,0.9166666666666666
554,0,,0.0
555,2,3;4,0.6666666666666666
556,0,,0.0
557,2,0;1,0.5833333333333333
558,3,0;1;2,0.7666666666666667
559,3,0;1;2,0.8083333333333332
560,2,0;1,0.5833333333333333
561,3,0;1;2,0.9
562,2,0;2,0.5833333333333333
563,2,0;2,0.611111111111111
564,4,0;1;2;3,0.5536516853932584
565,1,0,0.29166666666666663
566,0,,0.0
567,0,,0.0
568,0,,0.0
569,0,,0.0
570,1,0,0.3333333333333333
571,2,0;2,0.5833333333333333
572,2,0;1,0.611111111111111
573,0,,0.0
574,3,0;1;2,0.7083333333333334
575,3,0;1;2,0.8402777777777778
576,0,,0.0
577,3,0;1;2,0.9
578,2,0;2,0.5
579,0,,0.0
580,3,0;1;2,0.7418300653594772
581,1,1,0.29166666666666663
582,3,0;1;2,0.8125
583,0,,0.0
584,2,0;1,0.6249999999999999
585,3,0;1;2,0.861111111111111
586,0,,0.0
587,3,0;1;2,0.8269230769230769
588,1,3,0.625
589,2,0;3,0.5833333333333333
590,0,,0.0
591,0,,0.0
592,2,0;1,0.5833333333333333
593,2,1;3,0.5
594,2,0;1,0.6416666666666666
595,3,0;1;2,0.9375
596,3,0;1;2,0.8095238095238095
597,3,0;1;3,0.7287878787878787
598,3,0;1;2,0.8148148148148149
599,3,0;1;2,0.9375
600,0,,0.0
601,1,0,0.29166666666666663
602,3,1;3;4,0.5185185185185185
603,2,0;3,0.39166666666666666
604,0,,0.0
605,2,0;1,0.619047619047619
606,2,0;2,0.5833333333333333
607,3,0;1;2,0.7142857142857143
608,3,0;1;2,0.8474358974358973
609,3,0;1;3,0.75
610,2,0;2,0.5
611,0,,0.0
612,0,,0.0
613,1,0,0.25
614,3,0;1;2,0.9166666666666666
615,2,0;2,0.6481481481481481
616,0,,0.0
617,3,0;1;2,0.8666666666666667
618,0,,0.0
619,0,,0.0
620,3,0;1;2,0.95
621,4,0;1;2;3,1.0
622,0,,0.0
623,3,0;1;2,0.8333333333333334
624,4,0;1;2;3,0.6962025316455697
625,1,0,0.3333333333333333
626,2,1;2,0.5666666666666667
627,3,0;2;3,0.75
628,2,0;2,0.5555555555555555
629,0,,0.0
630,0,,0.0
631,0,,0.0
632,1,1,0.29166666666666663
633,0,,0.0
634,0,,0.0
635,0,,0.0
636,1,1,0.3333333333333333
637,2,1;2,0.5
638,0,,0.0
639,3,1;3;4,0.8055555555555555
640,1,1,0.5083333333333333
641,1,3,0.19166666666666665
642,0,,0.0
643,0,,0.0
644,0,,0.0
645,0,,0.0
646,2,0;1,0.5
647,3,0;1;2,0.82
648,3,0;1;2,0.7916666666666666
649,3,1;3;4,0.8333333333333333
650,2,0;3,0.38888888888888884
651,0,,0.0
652,4,0;1;2;3,1.0
653,1,0,0.25
654,3,0;1;2,0.6882716049382716
655,1,0,0.3333333333333333
656,2,0;1,0.49999999999999994
657,0,,0.0
658,3,0;1;3,0.75
659,3,1;3;4,0.7736111111111111
660,1,0,0.3333333333333333
661,0,,0.0
662,2,3;4,0.75
663,0,,0.0
664,3,0;1;2,0.8712121212121212
665,3,0;1;2,0.8
666,1,4,0.41666666666666663
667,2,1;3,0.6666666666666666
668,0,,0.0
669,0,,0.0
670,0,,0.0
671,2,0;1,0.5555555555555555
